,Combination,VotingType,F1Score
3418,DT+RF+KNN+XGB+XGB_RF+LR,soft,0.8439624506051374
831,DT+SVC_LIN+LR+NB,hard,0.843926526632309
2665,ETC+KNN+SVC_LIN+LGBM_RF+XGB,hard,0.8439153439153438
3686,DT+ETC+SVC_LIN+SVC_RBF+LGBM+NB,soft,0.8439024390243902
5020,DT+RF+ETC+KNN+SVC_LIN+LGBM_RF+LR,soft,0.8438798038924032
2959,KNN+SVC_LIN+XGB+XGB_RF+NB,hard,0.8438690013947833
3819,DT+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF,hard,0.8438683327923835
3673,DT+ETC+KNN+XGB+XGB_RF+NB,hard,0.8438682585024049
3595,DT+ETC+KNN+SVC_LIN+LGBM_RF+NB,hard,0.8438482384823848
4809,ETC+SVC_RBF+LGBM_RF+XGB+LR+NB,hard,0.8438482384823848
3994,DT+SVC_LIN+SVC_RBF+XGB+LR+NB,soft,0.8438361472331347
3976,DT+SVC_LIN+SVC_RBF+LGBM+LR+NB,soft,0.8438361472331347
5872,DT+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR+NB,soft,0.8438361472331347
2945,KNN+SVC_LIN+LGBM_RF+XGB+XGB_RF,hard,0.8438011852645998
3594,DT+ETC+KNN+SVC_LIN+LGBM_RF+NB,soft,0.8437867750070048
1082,RF+SVC_RBF+LGBM_RF+XGB,soft,0.8437853980022654
3518,DT+RF+SVC_RBF+LGBM_RF+XGB+LR,soft,0.8437853980022654
6423,ETC+KNN+SVC_RBF+LGBM+XGB+XGB_RF+NB,hard,0.8437853980022654
6408,ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,soft,0.8437853980022654
2031,DT+KNN+SVC_RBF+XGB+XGB_RF,hard,0.8437853980022654
3264,DT+RF+ETC+SVC_RBF+XGB+LR,soft,0.8437853980022654
2162,DT+SVC_RBF+LGBM+XGB+LR,soft,0.8437853980022654
7308,RF+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,soft,0.8437853980022654
7338,RF+ETC+KNN+LGBM+LGBM_RF+XGB+XGB_RF+LR,soft,0.8437853980022654
2897,KNN+SVC_LIN+SVC_RBF+LGBM+XGB,hard,0.8437825763216679
3333,DT+RF+KNN+SVC_LIN+LGBM+LR,hard,0.8437728937728938
686,DT+ETC+SVC_LIN+XGB_RF,soft,0.8437441643323996
7498,ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+LR,soft,0.8437416242294292
2997,KNN+SVC_RBF+XGB+XGB_RF+LR,hard,0.8437357758590506
3133,SVC_RBF+XGB+XGB_RF+LR+NB,hard,0.8437357758590506
6611,DT+RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB_RF,hard,0.8437243751835451
5069,DT+RF+ETC+KNN+LGBM+LGBM_RF+XGB_RF,hard,0.8437243751835451
2307,RF+ETC+SVC_LIN+LGBM_RF+NB,hard,0.8437229437229438
7433,RF+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+LR+NB,hard,0.8437229437229438
6123,RF+ETC+SVC_LIN+LGBM_RF+XGB+LR+NB,hard,0.8437229437229438
6109,RF+ETC+SVC_LIN+LGBM+LGBM_RF+LR+NB,hard,0.8437229437229438
4491,RF+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+NB,hard,0.8437229437229438
7269,RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+LR+NB,hard,0.8437229437229438
7377,RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+LR+NB,hard,0.8437229437229438
1676,DT+RF+KNN+LGBM_RF+NB,soft,0.8437229437229438
4204,RF+ETC+SVC_LIN+SVC_RBF+XGB+NB,soft,0.8437210804499182
4664,ETC+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF,soft,0.8437210804499182
7270,RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB+XGB_RF+LR,soft,0.8437210804499182
5592,DT+ETC+KNN+SVC_RBF+LGBM_RF+XGB+NB,soft,0.8437210804499182
4556,RF+SVC_RBF+LGBM_RF+XGB+LR+NB,soft,0.8437210804499182
524,SVC_RBF+XGB+NB,soft,0.8437210804499182
6682,DT+RF+ETC+KNN+SVC_RBF+XGB+XGB_RF+NB,soft,0.8437210804499182
5602,DT+ETC+KNN+SVC_RBF+XGB+XGB_RF+NB,soft,0.8437210804499182
5603,DT+ETC+KNN+SVC_RBF+XGB+XGB_RF+NB,hard,0.8437210804499182
6020,RF+ETC+KNN+SVC_RBF+XGB+XGB_RF+LR,soft,0.8437210804499182
6952,DT+RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR+NB,soft,0.8436908126332491
465,SVC_LIN+SVC_RBF+XGB,hard,0.8436908126332491
5405,DT+RF+SVC_LIN+SVC_RBF+LGBM+LR+NB,hard,0.8436908126332491
5423,DT+RF+SVC_LIN+SVC_RBF+XGB+LR+NB,hard,0.8436908126332491
3982,DT+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,soft,0.8436908126332491
7138,DT+ETC+SVC_LIN+SVC_RBF+XGB+XGB_RF+LR+NB,soft,0.8436908126332491
4038,DT+SVC_RBF+LGBM+LGBM_RF+LR+NB,soft,0.8436908126332491
6519,KNN+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+LR,hard,0.8436908126332491
1761,DT+RF+SVC_RBF+LR+NB,hard,0.8436908126332491
5003,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LR,hard,0.8436908126332491
960,RF+ETC+LGBM_RF+NB,soft,0.8436809322885273
7017,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LR+NB,hard,0.8436647173489279
6647,DT+RF+ETC+KNN+SVC_LIN+XGB_RF+LR+NB,hard,0.8436647173489279
3917,DT+KNN+SVC_RBF+LGBM_RF+XGB_RF+NB,hard,0.8436647173489279
7267,RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+NB,hard,0.8436647173489279
5597,DT+ETC+KNN+SVC_RBF+LGBM_RF+XGB_RF+NB,hard,0.8436647173489279
1519,SVC_RBF+LGBM_RF+XGB_RF+LR,hard,0.8436546575787083
6521,KNN+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+NB,hard,0.8436507936507937
5115,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM+NB,hard,0.8436507936507937
5131,DT+RF+ETC+SVC_LIN+SVC_RBF+XGB_RF+LR,hard,0.8436507936507937
3047,SVC_LIN+SVC_RBF+LGBM+XGB+NB,hard,0.8436507936507937
5129,DT+RF+ETC+SVC_LIN+SVC_RBF+XGB+NB,hard,0.8436507936507937
2792,ETC+SVC_LIN+LGBM+XGB+XGB_RF,soft,0.8436467388541509
4754,ETC+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF,soft,0.8436467388541509
3679,DT+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF,hard,0.8436467388541509
2292,RF+ETC+SVC_LIN+LGBM+XGB,soft,0.8436467388541509
2784,ETC+SVC_LIN+LGBM+LGBM_RF+XGB,soft,0.8436467388541509
3195,DT+RF+ETC+KNN+XGB+NB,hard,0.8436449864498644
953,RF+ETC+LGBM+NB,hard,0.8436449864498644
4703,ETC+KNN+LGBM+XGB_RF+LR+NB,hard,0.8436449864498644
1867,DT+ETC+SVC_LIN+SVC_RBF+LR,hard,0.8436342057183976
2728,ETC+KNN+LGBM+XGB_RF+LR,soft,0.8436283835030526
1508,SVC_RBF+LGBM+XGB_RF+NB,soft,0.8436283835030526
3717,DT+ETC+SVC_LIN+LGBM+XGB+XGB_RF,hard,0.8436213991769547
8041,DT+RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+NB,hard,0.8436213991769547
1586,DT+RF+ETC+SVC_LIN+XGB_RF,soft,0.8436213991769547
1621,DT+RF+ETC+LGBM_RF+NB,hard,0.8436213991769547
6821,DT+RF+ETC+LGBM+LGBM_RF+XGB+XGB_RF+NB,hard,0.8436213991769547
3225,DT+RF+ETC+SVC_LIN+LGBM_RF+XGB,hard,0.8436213991769547
2327,RF+ETC+SVC_RBF+LGBM+LR,hard,0.8436154949784793
2341,RF+ETC+SVC_RBF+XGB+LR,hard,0.8436154949784793
1608,DT+RF+ETC+LGBM+XGB_RF,soft,0.8435870950364451
2398,RF+KNN+SVC_LIN+SVC_RBF+LR,soft,0.843582474950181
5717,DT+ETC+SVC_RBF+LGBM+LGBM_RF+XGB_RF+NB,hard,0.8435592185592187
5367,DT+RF+KNN+LGBM+LGBM_RF+LR+NB,hard,0.8435592185592187
4017,DT+SVC_LIN+LGBM+XGB_RF+LR+NB,hard,0.8435592185592187
5085,DT+RF+ETC+KNN+LGBM+LR+NB,hard,0.8435592185592187
6411,ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+LR,hard,0.8435592185592187
2357,RF+ETC+LGBM+LGBM_RF+NB,hard,0.8435592185592187
6679,DT+RF+ETC+KNN+SVC_RBF+LGBM_RF+LR+NB,hard,0.8435592185592187
1272,ETC+LGBM+LGBM_RF+XGB_RF,soft,0.8435592185592187
7119,DT+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+NB,hard,0.8435592185592187
6725,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+NB,hard,0.8435592185592187
1971,DT+KNN+SVC_LIN+SVC_RBF+LGBM,hard,0.8435574229691877
4172,RF+ETC+KNN+LGBM_RF+LR+NB,soft,0.8435480508651242
7467,RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+LR+NB,hard,0.8435412536220831
1558,LGBM_RF+XGB_RF+LR+NB,soft,0.8435135662100631
6523,KNN+SVC_LIN+SVC_RBF+LGBM+XGB+LR+NB,hard,0.8435065844774446
2171,DT+SVC_RBF+LGBM+LR+NB,hard,0.8435065844774446
6322,RF+SVC_LIN+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.8435065844774446
7979,RF+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+LR+NB,hard,0.8435065844774446
5808,DT+KNN+SVC_LIN+LGBM+XGB_RF+LR+NB,soft,0.8435065844774446
7184,DT+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR+NB,soft,0.8435065844774446
5656,DT+ETC+SVC_LIN+SVC_RBF+LGBM+LR+NB,soft,0.8435065844774446
4530,RF+SVC_LIN+XGB+XGB_RF+LR+NB,soft,0.8435065844774446
6299,RF+SVC_LIN+SVC_RBF+LGBM+XGB+LR+NB,hard,0.8435065844774446
2427,RF+KNN+SVC_LIN+XGB_RF+LR,hard,0.8435065844774446
1635,DT+RF+KNN+SVC_LIN+SVC_RBF,hard,0.8435018213740948
578,DT+RF+ETC+LGBM,soft,0.8434959349593495
3452,DT+RF+SVC_LIN+SVC_RBF+XGB_RF+NB,soft,0.8434924884724082
1032,RF+SVC_LIN+SVC_RBF+LGBM_RF,soft,0.8434924884724082
7706,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+LR+NB,soft,0.8434924884724082
7036,DT+ETC+KNN+SVC_LIN+SVC_RBF+XGB_RF+LR+NB,soft,0.8434623113434387
5512,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+LR,soft,0.8434623113434387
4632,ETC+KNN+SVC_LIN+LGBM_RF+XGB_RF+NB,soft,0.8434623113434387
3865,DT+KNN+SVC_LIN+LGBM+XGB_RF+NB,hard,0.8434574535074093
3351,DT+RF+KNN+SVC_LIN+XGB_RF+LR,hard,0.8434574535074093
3567,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM,hard,0.8434567901234568
3651,DT+ETC+KNN+LGBM+XGB+NB,hard,0.8434567901234568
3818,DT+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF,soft,0.8434496357663859
4830,KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR,soft,0.8434496357663859
5001,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB_RF,hard,0.8434496357663859
1107,RF+LGBM+LGBM_RF+LR,hard,0.8434464604055246
7025,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+LR,hard,0.8434078193114338
6383,ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+NB,hard,0.8434078193114338
248,RF+ETC+LGBM,soft,0.8434078193114338
7537,ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+NB,hard,0.8434078193114338
8101,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+NB,hard,0.8434078193114338
6365,ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+LR,hard,0.8434006886487962
3778,DT+ETC+SVC_RBF+LGBM_RF+LR+NB,soft,0.8433982683982683
2783,ETC+SVC_LIN+SVC_RBF+LR+NB,hard,0.8433932744520067
944,RF+ETC+LGBM+LGBM_RF,soft,0.8433787291459414
1535,LGBM+LGBM_RF+XGB+LR,hard,0.8433667316850885
1921,DT+ETC+SVC_RBF+XGB+LR,hard,0.8433648011961266
3587,DT+ETC+KNN+SVC_LIN+LGBM+NB,hard,0.843361268513934
3601,DT+ETC+KNN+SVC_LIN+XGB+NB,hard,0.843361268513934
3203,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM,hard,0.8433595007206526
3768,DT+ETC+SVC_RBF+LGBM_RF+XGB+XGB_RF,soft,0.843358395989975
5055,DT+RF+ETC+KNN+SVC_RBF+XGB+XGB_RF,hard,0.843358395989975
1246,ETC+SVC_RBF+LGBM+LR,soft,0.8433455433455433
4256,RF+ETC+SVC_RBF+LGBM+LGBM_RF+LR,soft,0.8433455433455433
560,LGBM_RF+XGB_RF+NB,soft,0.8433455433455433
1180,ETC+KNN+LGBM_RF+XGB_RF,soft,0.8433455433455433
3852,DT+KNN+SVC_LIN+LGBM+LGBM_RF+LR,soft,0.8433274544385655
3602,DT+ETC+KNN+SVC_LIN+XGB_RF+LR,soft,0.8433274544385655
6612,DT+RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+LR,soft,0.8433274544385655
8014,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR,soft,0.8433274544385655
7814,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR,soft,0.8433274544385655
5532,DT+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+LR,soft,0.8433274544385655
2283,RF+ETC+SVC_LIN+SVC_RBF+XGB,hard,0.8433274544385655
5030,DT+RF+ETC+KNN+SVC_LIN+XGB_RF+LR,soft,0.8433274544385655
507,SVC_RBF+LGBM+XGB_RF,hard,0.8433274544385654
5949,RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB,hard,0.8432783577718571
542,LGBM+XGB+LR,soft,0.8432783577718571
475,SVC_LIN+LGBM+XGB,hard,0.8432783577718571
1102,RF+LGBM+LGBM_RF+XGB,soft,0.8432783577718571
1534,LGBM+LGBM_RF+XGB+LR,soft,0.8432783577718571
1044,RF+SVC_LIN+LGBM+XGB,soft,0.8432783577718571
2925,KNN+SVC_LIN+LGBM+LGBM_RF+XGB,hard,0.8432783577718571
4598,ETC+KNN+SVC_LIN+SVC_RBF+XGB_RF+LR,soft,0.8432737376855933
7870,DT+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,soft,0.8432539682539683
3690,DT+ETC+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF,soft,0.8432539682539683
3156,DT+RF+ETC+KNN+SVC_LIN+LR,soft,0.8432539682539683
7128,DT+ETC+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR+NB,soft,0.8432539682539683
1485,SVC_LIN+XGB+XGB_RF+LR,hard,0.8432400488028061
1467,SVC_LIN+LGBM+XGB_RF+LR,hard,0.8432400488028061
7013,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR,hard,0.8432400488028061
5768,DT+KNN+SVC_LIN+SVC_RBF+LGBM+LR+NB,soft,0.8432263939478846
4367,RF+KNN+SVC_LIN+LGBM+XGB_RF+LR,hard,0.8432259510565032
3721,DT+ETC+SVC_LIN+LGBM+XGB+NB,hard,0.8432259510565032
4385,RF+KNN+SVC_LIN+XGB+XGB_RF+LR,hard,0.8432259510565032
6889,DT+RF+KNN+SVC_LIN+LGBM+XGB_RF+LR+NB,hard,0.8432259510565032
7053,DT+ETC+KNN+SVC_LIN+LGBM+XGB+XGB_RF+NB,hard,0.8432259510565032
1663,DT+RF+KNN+LGBM+XGB,hard,0.8432094951505928
6748,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF+LR+NB,soft,0.8432053796581677
501,SVC_LIN+LR+NB,hard,0.8431992337164752
8027,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR+NB,hard,0.8431938431938434
1853,DT+ETC+KNN+XGB_RF+LR,hard,0.8431938431938434
3385,DT+RF+KNN+SVC_RBF+LR+NB,hard,0.8431938431938434
6051,RF+ETC+KNN+LGBM_RF+XGB+XGB_RF+NB,hard,0.8431938431938434
4107,RF+ETC+KNN+SVC_LIN+XGB_RF+LR,hard,0.8431938431938434
6811,DT+RF+ETC+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,hard,0.8431938431938434
1850,DT+ETC+KNN+XGB+NB,soft,0.8431938431938434
7359,RF+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+NB,hard,0.8431938431938434
6156,RF+ETC+SVC_RBF+XGB+XGB_RF+LR+NB,soft,0.8431938431938434
1688,DT+RF+KNN+LR+NB,soft,0.8431938431938434
5090,DT+RF+ETC+KNN+LGBM_RF+XGB+NB,soft,0.8431938431938434
8087,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,hard,0.8431938431938434
4451,RF+KNN+LGBM+XGB_RF+LR+NB,hard,0.8431938431938434
7453,RF+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+LR+NB,hard,0.8431938431938434
7373,RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,hard,0.8431938431938434
7015,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF+NB,hard,0.8431938431938434
3662,DT+ETC+KNN+LGBM_RF+XGB+NB,soft,0.8431938431938434
4461,RF+KNN+XGB+XGB_RF+LR+NB,hard,0.8431938431938434
6687,DT+RF+ETC+KNN+SVC_RBF+XGB_RF+LR+NB,hard,0.8431938431938434
6587,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+NB,hard,0.8431938431938434
6503,ETC+SVC_RBF+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8431938431938434
6499,ETC+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,hard,0.8431938431938434
6429,ETC+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF+LR,hard,0.8431938431938434
2734,ETC+KNN+LGBM_RF+XGB+XGB_RF,soft,0.8431938431938434
7335,RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB_RF+LR+NB,hard,0.8431938431938434
6275,RF+KNN+LGBM+LGBM_RF+XGB+LR+NB,hard,0.8431938431938434
4449,RF+KNN+LGBM+XGB+LR+NB,hard,0.8431938431938434
7325,RF+ETC+KNN+SVC_RBF+LGBM+XGB+LR+NB,hard,0.8431938431938434
2900,KNN+SVC_LIN+SVC_RBF+LGBM+LR,soft,0.8431868950111691
1692,DT+RF+SVC_LIN+SVC_RBF+LGBM_RF,soft,0.843186895011169
1434,SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF,soft,0.84318566932946
3059,SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,hard,0.84318566932946
76,SVC_LIN+SVC_RBF,soft,0.843182537626982
1815,DT+ETC+KNN+SVC_LIN+NB,hard,0.8431696813092162
1763,DT+RF+LGBM+LGBM_RF+XGB,hard,0.8431069958847736
6357,ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LR+NB,hard,0.8430930180784245
2280,RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF,soft,0.8430926404440616
3131,SVC_RBF+LGBM_RF+XGB_RF+LR+NB,hard,0.8430926404440616
4487,RF+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,hard,0.8430912634393222
1207,ETC+SVC_LIN+SVC_RBF+LR,hard,0.843090243090243
6293,RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR+NB,hard,0.843089430894309
1242,ETC+SVC_RBF+LGBM+XGB,soft,0.8430699918813533
964,RF+ETC+XGB+LR,soft,0.8430699918813533
3691,DT+ETC+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF,hard,0.8430699918813533
2824,ETC+SVC_RBF+LGBM+LGBM_RF+XGB,soft,0.8430699918813533
3893,DT+KNN+SVC_RBF+LGBM+LGBM_RF+LR,hard,0.8430601821008216
1360,KNN+SVC_RBF+LGBM+NB,soft,0.8430420245575604
2751,ETC+KNN+XGB+LR+NB,hard,0.8430406703087838
7035,DT+ETC+KNN+SVC_LIN+SVC_RBF+XGB+LR+NB,hard,0.8430352303523034
3027,KNN+LGBM_RF+XGB+XGB_RF+NB,hard,0.8430268918073797
7189,DT+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,hard,0.8430268918073797
3729,DT+ETC+SVC_LIN+LGBM_RF+XGB+XGB_RF,hard,0.8430268918073796
4483,RF+SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF,hard,0.8430268918073796
7351,RF+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8430268918073796
7407,RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8430268918073796
6211,RF+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8430268918073796
4185,RF+ETC+SVC_LIN+SVC_RBF+LGBM+XGB,hard,0.8430268918073796
6987,DT+RF+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+NB,hard,0.8430268918073796
4465,RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF,hard,0.8430268918073796
3861,DT+KNN+SVC_LIN+LGBM+XGB+NB,hard,0.8430268918073796
2201,DT+LGBM+LGBM_RF+XGB_RF+NB,hard,0.8430268918073796
2153,DT+SVC_RBF+LGBM+LGBM_RF+XGB,hard,0.8430268918073796
1536,LGBM+LGBM_RF+XGB+NB,soft,0.8430268918073796
6273,RF+KNN+LGBM+LGBM_RF+XGB+XGB_RF+NB,hard,0.8430268918073796
7439,RF+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+NB,hard,0.8430268918073796
5361,DT+RF+KNN+LGBM+LGBM_RF+XGB+NB,hard,0.8430268918073796
3505,DT+RF+SVC_RBF+LGBM+XGB+XGB_RF,hard,0.8430268918073796
6875,DT+RF+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+NB,hard,0.8430268918073796
5610,DT+ETC+KNN+LGBM+LGBM_RF+XGB+LR,soft,0.8430268918073796
4361,RF+KNN+SVC_LIN+LGBM+XGB+XGB_RF,hard,0.8430268918073796
4138,RF+ETC+KNN+SVC_RBF+XGB_RF+NB,soft,0.8430208003378735
4330,RF+KNN+SVC_LIN+SVC_RBF+LGBM+NB,soft,0.8430171361205844
3635,DT+ETC+KNN+SVC_RBF+XGB_RF+NB,hard,0.8429893307942088
967,RF+ETC+XGB+NB,hard,0.8429893307942088
4713,ETC+KNN+XGB+XGB_RF+LR+NB,hard,0.8429893307942088
4939,SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8429772436496048
3961,DT+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF,hard,0.8429772436496048
313,RF+LGBM_RF+XGB,hard,0.8429772436496048
4463,RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB,hard,0.8429772436496048
371,ETC+SVC_RBF+LR,hard,0.8429765426709993
1814,DT+ETC+KNN+SVC_LIN+NB,soft,0.8429765426709993
2905,KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB,hard,0.8429698708751793
5775,DT+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,hard,0.8429698708751793
3883,DT+KNN+SVC_LIN+XGB+XGB_RF+NB,hard,0.8429507503699005
2063,DT+KNN+LGBM_RF+XGB+XGB_RF,hard,0.8429507503699005
5002,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LR,soft,0.8429473251374929
7886,DT+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,soft,0.8429473251374929
8086,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,soft,0.8429473251374929
2106,DT+SVC_LIN+SVC_RBF+XGB_RF+LR,soft,0.842934847596632
7411,RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+NB,hard,0.8429295261502139
6855,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,hard,0.8429295261502139
2487,RF+KNN+LGBM_RF+XGB+NB,hard,0.8429295261502139
4164,RF+ETC+KNN+LGBM_RF+XGB+LR,soft,0.8429295261502139
3126,SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,soft,0.8429295261502139
7263,RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,hard,0.8429295261502139
6925,DT+RF+KNN+SVC_RBF+LGBM_RF+XGB+LR+NB,hard,0.8429295261502139
7251,RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+NB,hard,0.8429295261502139
4269,RF+ETC+SVC_RBF+LGBM+XGB_RF+NB,hard,0.8428929392784815
4287,RF+ETC+SVC_RBF+XGB+XGB_RF+NB,hard,0.8428929392784815
4285,RF+ETC+SVC_RBF+XGB+XGB_RF+LR,hard,0.8428929392784815
4729,ETC+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR,hard,0.8428929392784815
1507,SVC_RBF+LGBM+XGB_RF+LR,hard,0.8428929392784815
4725,ETC+SVC_LIN+SVC_RBF+LGBM+XGB+LR,hard,0.8428929392784815
4747,ETC+SVC_LIN+SVC_RBF+XGB+XGB_RF+LR,hard,0.8428929392784815
7969,RF+ETC+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8428929392784815
4139,RF+ETC+KNN+SVC_RBF+XGB_RF+NB,hard,0.8428929392784815
7941,RF+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8428929392784815
1525,SVC_RBF+XGB+XGB_RF+LR,hard,0.8428929392784815
3383,DT+RF+KNN+SVC_RBF+XGB_RF+NB,hard,0.8428929392784815
7401,RF+ETC+SVC_RBF+LGBM+XGB+XGB_RF+LR+NB,hard,0.8428929392784815
8155,DT+RF+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8428929392784815
7543,ETC+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+LR+NB,hard,0.8428929392784815
4267,RF+ETC+SVC_RBF+LGBM+XGB_RF+LR,hard,0.8428929392784815
3268,DT+RF+ETC+SVC_RBF+XGB_RF+LR,soft,0.8428804855275444
3702,DT+ETC+SVC_LIN+SVC_RBF+XGB_RF+LR,soft,0.8428804855275444
1696,DT+RF+SVC_LIN+SVC_RBF+XGB_RF,soft,0.8428804855275444
